Date,SKU,Region,Channel,Units Sold,Unit Price,Revenue
2024-08-16,Capture Clip v3,Asia,Wholesale,32,59.5,1904.0
2024-08-16,Capture Clip Pro,US,DTC,18,90.0,1620.0
2024-08-16,Capture Clip Pro,US,Wholesale,37,76.5,2830.5
2024-08-16,Capture Clip Pro,EU,DTC,16,90.0,1440.0
2024-08-16,Capture Clip Pro,EU,Wholesale,44,76.5,3366.0
2024-08-16,Capture Clip Pro,Asia,DTC,11,90.0,990.0
2024-08-16,Capture Clip Pro,Asia,Wholesale,42,76.5,3213.0
2024-08-16,Tech Pouch,US,DTC,16,60.0,960.0
2024-08-16,Tech Pouch,US,Wholesale,32,51.0,1632.0
2024-08-16,Tech Pouch,EU,DTC,14,60.0,840.0
2024-08-16,Tech Pouch,EU,Wholesale,27,51.0,1377.0
2024-08-16,Tech Pouch,Asia,DTC,13,60.0,780.0
2024-08-16,Tech Pouch,Asia,Wholesale,36,51.0,1836.0
2024-08-16,Wash Pouch,US,DTC,16,65.0,1040.0
2024-08-16,Wash Pouch,US,Wholesale,33,55.25,1823.25
2024-08-16,Wash Pouch,EU,DTC,13,65.0,845.0
2024-08-16,Wash Pouch,EU,Wholesale,29,55.25,1602.25
2024-08-16,Wash Pouch,Asia,DTC,16,65.0,1040.0
2024-08-16,Wash Pouch,Asia,Wholesale,28,55.25,1547.0
2024-08-17,Travel Duffel 30L,US,DTC,17,150.0,2550.0
2024-08-17,Travel Duffel 30L,US,Wholesale,35,127.5,4462.5
2024-08-17,Travel Duffel 30L,EU,DTC,16,150.0,2400.0
2024-08-17,Travel Duffel 30L,EU,Wholesale,27,127.5,3442.5
2024-08-17,Travel Duffel 30L,Asia,DTC,16,150.0,2400.0
2024-08-17,Travel Duffel 30L,Asia,Wholesale,20,127.5,2550.0
2024-08-17,Travel Duffel 45L,US,DTC,19,170.0,3230.0
2024-08-17,Travel Duffel 45L,US,Wholesale,36,144.5,5202.0
2024-08-17,Travel Duffel 45L,EU,DTC,16,170.0,2720.0
2024-08-17,Travel Duffel 45L,EU,Wholesale,30,144.5,4335.0
2024-08-17,Travel Duffel 45L,Asia,DTC,13,170.0,2210.0
2024-08-17,Travel Duffel 45L,Asia,Wholesale,38,144.5,5491.0
2024-08-17,Everyday Backpack 20L,US,DTC,14,180.0,2520.0
2024-08-17,Everyday Backpack 20L,US,Wholesale,30,153.0,4590.0
2024-08-17,Everyday Backpack 20L,EU,DTC,17,180.0,3060.0
2024-08-17,Everyday Backpack 20L,EU,Wholesale,24,153.0,3672.0
2024-08-17,Everyday Backpack 20L,Asia,DTC,23,180.0,4140.0
2024-08-17,Everyday Backpack 20L,Asia,Wholesale,27,153.0,4131.0
2024-08-17,Everyday Backpack 30L,US,DTC,22,200.0,4400.0
2024-08-17,Everyday Backpack 30L,US,Wholesale,34,170.0,5780.0
2024-08-17,Everyday Backpack 30L,EU,DTC,17,200.0,3400.0
2024-08-17,Everyday Backpack 30L,EU,Wholesale,27,170.0,4590.0
2024-08-17,Everyday Backpack 30L,Asia,DTC,10,200.0,2000.0
2024-08-17,Everyday Backpack 30L,Asia,Wholesale,30,170.0,5100.0
2024-08-17,Capture Clip v3,US,DTC,19,70.0,1330.0
2024-08-17,Capture Clip v3,US,Wholesale,29,59.5,1725.5
2024-08-17,Capture Clip v3,EU,DTC,8,70.0,560.0
2024-08-17,Capture Clip v3,EU,Wholesale,29,59.5,1725.5
2024-08-17,Capture Clip v3,Asia,DTC,15,70.0,1050.0
2024-08-17,Capture Clip v3,Asia,Wholesale,33,59.5,1963.5
2024-08-17,Capture Clip Pro,US,DTC,14,90.0,1260.0
2024-08-17,Capture Clip Pro,US,Wholesale,26,76.5,1989.0
2024-08-17,Capture Clip Pro,EU,DTC,16,90.0,1440.0
2024-08-17,Capture Clip Pro,EU,Wholesale,29,76.5,2218.5
2024-08-17,Capture Clip Pro,Asia,DTC,19,90.0,1710.0
2024-08-17,Capture Clip Pro,Asia,Wholesale,35,76.5,2677.5
2024-08-17,Tech Pouch,US,DTC,17,60.0,1020.0
2024-08-17,Tech Pouch,US,Wholesale,29,51.0,1479.0
2024-08-17,Tech Pouch,EU,DTC,11,60.0,660.0
2024-08-17,Tech Pouch,EU,Wholesale,29,51.0,1479.0
2024-08-17,Tech Pouch,Asia,DTC,24,60.0,1440.0
2024-08-17,Tech Pouch,Asia,Wholesale,32,51.0,1632.0
2024-08-17,Wash Pouch,US,DTC,16,65.0,1040.0
2024-08-17,Wash Pouch,US,Wholesale,35,55.25,1933.75
2024-08-17,Wash Pouch,EU,DTC,18,65.0,1170.0
2024-08-17,Wash Pouch,EU,Wholesale,29,55.25,1602.25
2024-08-17,Wash Pouch,Asia,DTC,12,65.0,780.0
2024-08-17,Wash Pouch,Asia,Wholesale,36,55.25,1989.0
2024-08-18,Travel Duffel 30L,US,DTC,16,150.0,2400.0
2024-08-18,Travel Duffel 30L,US,Wholesale,29,127.5,3697.5
2024-08-18,Travel Duffel 30L,EU,DTC,22,150.0,3300.0
2024-08-18,Travel Duffel 30L,EU,Wholesale,37,127.5,4717.5
2024-08-18,Travel Duffel 30L,Asia,DTC,23,150.0,3450.0
2024-08-18,Travel Duffel 30L,Asia,Wholesale,47,127.5,5992.5
2024-08-18,Travel Duffel 45L,US,DTC,12,170.0,2040.0
2024-08-18,Travel Duffel 45L,US,Wholesale,26,144.5,3757.0
2024-08-18,Travel Duffel 45L,EU,DTC,15,170.0,2550.0
2024-08-18,Travel Duffel 45L,EU,Wholesale,35,144.5,5057.5
2024-08-18,Travel Duffel 45L,Asia,DTC,13,170.0,2210.0
2024-08-18,Travel Duffel 45L,Asia,Wholesale,45,144.5,6502.5
2024-08-18,Everyday Backpack 20L,US,DTC,15,180.0,2700.0
2024-08-18,Everyday Backpack 20L,US,Wholesale,37,153.0,5661.0
2024-08-18,Everyday Backpack 20L,EU,DTC,13,180.0,2340.0
2024-08-18,Everyday Backpack 20L,EU,Wholesale,28,153.0,4284.0
2024-08-18,Everyday Backpack 20L,Asia,DTC,19,180.0,3420.0
2024-08-18,Everyday Backpack 20L,Asia,Wholesale,23,153.0,3519.0
2024-08-18,Everyday Backpack 30L,US,DTC,19,200.0,3800.0
2024-08-18,Everyday Backpack 30L,US,Wholesale,34,170.0,5780.0
2024-08-18,Everyday Backpack 30L,EU,DTC,18,200.0,3600.0
2024-08-18,Everyday Backpack 30L,EU,Wholesale,38,170.0,6460.0
2024-08-18,Everyday Backpack 30L,Asia,DTC,9,200.0,1800.0
2024-08-18,Everyday Backpack 30L,Asia,Wholesale,29,170.0,4930.0
2024-08-18,Capture Clip v3,US,DTC,14,70.0,980.0
2024-08-18,Capture Clip v3,US,Wholesale,29,59.5,1725.5
2024-08-18,Capture Clip v3,EU,DTC,13,70.0,910.0
2024-08-18,Capture Clip v3,EU,Wholesale,45,59.5,2677.5
2024-08-18,Capture Clip v3,Asia,DTC,16,70.0,1120.0
2024-08-18,Capture Clip v3,Asia,Wholesale,29,59.5,1725.5
2024-08-18,Capture Clip Pro,US,DTC,22,90.0,1980.0
2024-08-18,Capture Clip Pro,US,Wholesale,32,76.5,2448.0
2024-08-18,Capture Clip Pro,EU,DTC,14,90.0,1260.0
2024-08-18,Capture Clip Pro,EU,Wholesale,34,76.5,2601.0
2024-08-18,Capture Clip Pro,Asia,DTC,14,90.0,1260.0
2024-08-18,Capture Clip Pro,Asia,Wholesale,27,76.5,2065.5
2024-08-18,Tech Pouch,US,DTC,15,60.0,900.0
2024-08-18,Tech Pouch,US,Wholesale,36,51.0,1836.0
2024-08-18,Tech Pouch,EU,DTC,11,60.0,660.0
2024-08-18,Tech Pouch,EU,Wholesale,23,51.0,1173.0
2024-08-18,Tech Pouch,Asia,DTC,17,60.0,1020.0
2024-08-18,Tech Pouch,Asia,Wholesale,24,51.0,1224.0
2024-08-18,Wash Pouch,US,DTC,21,65.0,1365.0
2024-08-18,Wash Pouch,US,Wholesale,26,55.25,1436.5
2024-08-18,Wash Pouch,EU,DTC,21,65.0,1365.0
2024-08-18,Wash Pouch,EU,Wholesale,36,55.25,1989.0
2024-08-18,Wash Pouch,Asia,DTC,17,65.0,1105.0
2024-08-18,Wash Pouch,Asia,Wholesale,30,55.25,1657.5
2024-08-19,Travel Duffel 30L,US,DTC,11,150.0,1650.0
2024-08-19,Travel Duffel 30L,US,Wholesale,27,127.5,3442.5
2024-08-19,Travel Duffel 30L,EU,DTC,16,150.0,2400.0
2024-08-19,Travel Duffel 30L,EU,Wholesale,25,127.5,3187.5
2024-08-19,Travel Duffel 30L,Asia,DTC,13,150.0,1950.0
2024-08-19,Travel Duffel 30L,Asia,Wholesale,36,127.5,4590.0
2024-08-19,Travel Duffel 45L,US,DTC,16,170.0,2720.0
2024-08-19,Travel Duffel 45L,US,Wholesale,21,144.5,3034.5
2024-08-19,Travel Duffel 45L,EU,DTC,13,170.0,2210.0
2024-08-19,Travel Duffel 45L,EU,Wholesale,27,144.5,3901.5
2024-08-19,Travel Duffel 45L,Asia,DTC,13,170.0,2210.0
2024-08-19,Travel Duffel 45L,Asia,Wholesale,31,144.5,4479.5
2024-08-19,Everyday Backpack 20L,US,DTC,27,180.0,4860.0
2024-08-19,Everyday Backpack 20L,US,Wholesale,33,153.0,5049.0
2024-08-19,Everyday Backpack 20L,EU,DTC,19,180.0,3420.0
2024-08-19,Everyday Backpack 20L,EU,Wholesale,32,153.0,4896.0
2024-08-19,Everyday Backpack 20L,Asia,DTC,29,180.0,5220.0
2024-08-19,Everyday Backpack 20L,Asia,Wholesale,32,153.0,4896.0
2024-08-19,Everyday Backpack 30L,US,DTC,19,200.0,3800.0
2024-08-19,Everyday Backpack 30L,US,Wholesale,24,170.0,4080.0
2024-08-19,Everyday Backpack 30L,EU,DTC,14,200.0,2800.0
2024-08-19,Everyday Backpack 30L,EU,Wholesale,31,170.0,5270.0
2024-08-19,Everyday Backpack 30L,Asia,DTC,19,200.0,3800.0
2024-08-19,Everyday Backpack 30L,Asia,Wholesale,28,170.0,4760.0
2024-08-19,Capture Clip v3,US,DTC,12,70.0,840.0
2024-08-19,Capture Clip v3,US,Wholesale,29,59.5,1725.5
2024-08-19,Capture Clip v3,EU,DTC,31,70.0,2170.0
2024-08-19,Capture Clip v3,EU,Wholesale,29,59.5,1725.5
2024-08-19,Capture Clip v3,Asia,DTC,24,70.0,1680.0
2024-08-19,Capture Clip v3,Asia,Wholesale,27,59.5,1606.5
2024-08-19,Capture Clip Pro,US,DTC,18,90.0,1620.0
2024-08-19,Capture Clip Pro,US,Wholesale,31,76.5,2371.5
2024-08-19,Capture Clip Pro,EU,DTC,29,90.0,2610.0
2024-08-19,Capture Clip Pro,EU,Wholesale,32,76.5,2448.0
2024-08-19,Capture Clip Pro,Asia,DTC,19,90.0,1710.0
2024-08-19,Capture Clip Pro,Asia,Wholesale,35,76.5,2677.5
2024-08-19,Tech Pouch,US,DTC,11,60.0,660.0
2024-08-19,Tech Pouch,US,Wholesale,27,51.0,1377.0
2024-08-19,Tech Pouch,EU,DTC,27,60.0,1620.0
2024-08-19,Tech Pouch,EU,Wholesale,39,51.0,1989.0
2024-08-19,Tech Pouch,Asia,DTC,13,60.0,780.0
2024-08-19,Tech Pouch,Asia,Wholesale,39,51.0,1989.0
2024-08-19,Wash Pouch,US,DTC,10,65.0,650.0
2024-08-19,Wash Pouch,US,Wholesale,29,55.25,1602.25
2024-08-19,Wash Pouch,EU,DTC,22,65.0,1430.0
2024-08-19,Wash Pouch,EU,Wholesale,31,55.25,1712.75
2024-08-19,Wash Pouch,Asia,DTC,11,65.0,715.0
2024-08-19,Wash Pouch,Asia,Wholesale,32,55.25,1768.0
2024-08-20,Travel Duffel 30L,US,DTC,24,150.0,3600.0
2024-08-20,Travel Duffel 30L,US,Wholesale,17,127.5,2167.5
2024-08-20,Travel Duffel 30L,EU,DTC,19,150.0,2850.0
2024-08-20,Travel Duffel 30L,EU,Wholesale,29,127.5,3697.5
2024-08-20,Travel Duffel 30L,Asia,DTC,13,150.0,1950.0
2024-08-20,Travel Duffel 30L,Asia,Wholesale,35,127.5,4462.5
2024-08-20,Travel Duffel 45L,US,DTC,28,170.0,4760.0
2024-08-20,Travel Duffel 45L,US,Wholesale,31,144.5,4479.5
2024-08-20,Travel Duffel 45L,EU,DTC,13,170.0,2210.0
2024-08-20,Travel Duffel 45L,EU,Wholesale,27,144.5,3901.5
2024-08-20,Travel Duffel 45L,Asia,DTC,26,170.0,4420.0
2024-08-20,Travel Duffel 45L,Asia,Wholesale,23,144.5,3323.5
2024-08-20,Everyday Backpack 20L,US,DTC,10,180.0,1800.0
2024-08-20,Everyday Backpack 20L,US,Wholesale,41,153.0,6273.0
2024-08-20,Everyday Backpack 20L,EU,DTC,19,180.0,3420.0
2024-08-20,Everyday Backpack 20L,EU,Wholesale,30,153.0,4590.0
2024-08-20,Everyday Backpack 20L,Asia,DTC,17,180.0,3060.0
2024-08-20,Everyday Backpack 20L,Asia,Wholesale,32,153.0,4896.0
2024-08-20,Everyday Backpack 30L,US,DTC,19,200.0,3800.0
2024-08-20,Everyday Backpack 30L,US,Wholesale,32,170.0,5440.0
2024-08-20,Everyday Backpack 30L,EU,DTC,15,200.0,3000.0
2024-08-20,Everyday Backpack 30L,EU,Wholesale,29,170.0,4930.0
2024-08-20,Everyday Backpack 30L,Asia,DTC,13,200.0,2600.0
2024-08-20,Everyday Backpack 30L,Asia,Wholesale,29,170.0,4930.0
2024-08-20,Capture Clip v3,US,DTC,14,70.0,980.0
2024-08-20,Capture Clip v3,US,Wholesale,36,59.5,2142.0
2024-08-20,Capture Clip v3,EU,DTC,18,70.0,1260.0
2024-08-20,Capture Clip v3,EU,Wholesale,29,59.5,1725.5
2024-08-20,Capture Clip v3,Asia,DTC,18,70.0,1260.0
2024-08-20,Capture Clip v3,Asia,Wholesale,21,59.5,1249.5
2024-08-20,Capture Clip Pro,US,DTC,22,90.0,1980.0
2024-08-20,Capture Clip Pro,US,Wholesale,31,76.5,2371.5
2024-08-20,Capture Clip Pro,EU,DTC,14,90.0,1260.0
2024-08-20,Capture Clip Pro,EU,Wholesale,38,76.5,2907.0
2024-08-20,Capture Clip Pro,Asia,DTC,13,90.0,1170.0
2024-08-20,Capture Clip Pro,Asia,Wholesale,45,76.5,3442.5
2024-08-20,Tech Pouch,US,DTC,24,60.0,1440.0
2024-08-20,Tech Pouch,US,Wholesale,21,51.0,1071.0
2024-08-20,Tech Pouch,EU,DTC,15,60.0,900.0
2024-08-20,Tech Pouch,EU,Wholesale,30,51.0,1530.0
2024-08-20,Tech Pouch,Asia,DTC,22,60.0,1320.0
2024-08-20,Tech Pouch,Asia,Wholesale,34,51.0,1734.0
2024-08-20,Wash Pouch,US,DTC,22,65.0,1430.0
2024-08-20,Wash Pouch,US,Wholesale,31,55.25,1712.75
2024-08-20,Wash Pouch,EU,DTC,21,65.0,1365.0
2024-08-20,Wash Pouch,EU,Wholesale,27,55.25,1491.75
2024-08-20,Wash Pouch,Asia,DTC,19,65.0,1235.0
2024-08-20,Wash Pouch,Asia,Wholesale,37,55.25,2044.25
2024-08-21,Travel Duffel 30L,US,DTC,22,150.0,3300.0
2024-08-21,Travel Duffel 30L,US,Wholesale,25,127.5,3187.5
2024-08-21,Travel Duffel 30L,EU,DTC,13,150.0,1950.0
2024-08-21,Travel Duffel 30L,EU,Wholesale,31,127.5,3952.5
2024-08-21,Travel Duffel 30L,Asia,DTC,13,150.0,1950.0
2024-08-21,Travel Duffel 30L,Asia,Wholesale,15,127.5,1912.5
2024-08-21,Travel Duffel 45L,US,DTC,19,170.0,3230.0
2024-08-21,Travel Duffel 45L,US,Wholesale,33,144.5,4768.5
2024-08-21,Travel Duffel 45L,EU,DTC,24,170.0,4080.0
2024-08-21,Travel Duffel 45L,EU,Wholesale,33,144.5,4768.5
2024-08-21,Travel Duffel 45L,Asia,DTC,12,170.0,2040.0
2024-08-21,Travel Duffel 45L,Asia,Wholesale,33,144.5,4768.5
2024-08-21,Everyday Backpack 20L,US,DTC,15,180.0,2700.0
2024-08-21,Everyday Backpack 20L,US,Wholesale,36,153.0,5508.0
2024-08-21,Everyday Backpack 20L,EU,DTC,15,180.0,2700.0
2024-08-21,Everyday Backpack 20L,EU,Wholesale,23,153.0,3519.0
2024-08-21,Everyday Backpack 20L,Asia,DTC,19,180.0,3420.0
2024-08-21,Everyday Backpack 20L,Asia,Wholesale,31,153.0,4743.0
2024-08-21,Everyday Backpack 30L,US,DTC,13,200.0,2600.0
2024-08-21,Everyday Backpack 30L,US,Wholesale,26,170.0,4420.0
2024-08-21,Everyday Backpack 30L,EU,DTC,4,200.0,800.0
2024-08-21,Everyday Backpack 30L,EU,Wholesale,21,170.0,3570.0
2024-08-21,Everyday Backpack 30L,Asia,DTC,15,200.0,3000.0
2024-08-21,Everyday Backpack 30L,Asia,Wholesale,41,170.0,6970.0
2024-08-21,Capture Clip v3,US,DTC,19,70.0,1330.0
2024-08-21,Capture Clip v3,US,Wholesale,31,59.5,1844.5
2024-08-21,Capture Clip v3,EU,DTC,16,70.0,1120.0
2024-08-21,Capture Clip v3,EU,Wholesale,37,59.5,2201.5
2024-08-21,Capture Clip v3,Asia,DTC,16,70.0,1120.0
2024-08-21,Capture Clip v3,Asia,Wholesale,31,59.5,1844.5
2024-08-21,Capture Clip Pro,US,DTC,22,90.0,1980.0
2024-08-21,Capture Clip Pro,US,Wholesale,24,76.5,1836.0
2024-08-21,Capture Clip Pro,EU,DTC,16,90.0,1440.0
2024-08-21,Capture Clip Pro,EU,Wholesale,38,76.5,2907.0
2024-08-21,Capture Clip Pro,Asia,DTC,15,90.0,1350.0
2024-08-21,Capture Clip Pro,Asia,Wholesale,38,76.5,2907.0
2024-08-21,Tech Pouch,US,DTC,20,60.0,1200.0
2024-08-21,Tech Pouch,US,Wholesale,32,51.0,1632.0
2024-08-21,Tech Pouch,EU,DTC,18,60.0,1080.0
2024-08-21,Tech Pouch,EU,Wholesale,29,51.0,1479.0
2024-08-21,Tech Pouch,Asia,DTC,26,60.0,1560.0
2024-08-21,Tech Pouch,Asia,Wholesale,29,51.0,1479.0
2024-08-21,Wash Pouch,US,DTC,23,65.0,1495.0
2024-08-21,Wash Pouch,US,Wholesale,30,55.25,1657.5
2024-08-21,Wash Pouch,EU,DTC,17,65.0,1105.0
2024-08-21,Wash Pouch,EU,Wholesale,33,55.25,1823.25
2024-08-21,Wash Pouch,Asia,DTC,19,65.0,1235.0
2024-08-21,Wash Pouch,Asia,Wholesale,40,55.25,2210.0
2024-08-22,Travel Duffel 30L,US,DTC,21,150.0,3150.0
2024-08-22,Travel Duffel 30L,US,Wholesale,31,127.5,3952.5
2024-08-22,Travel Duffel 30L,EU,DTC,17,150.0,2550.0
2024-08-22,Travel Duffel 30L,EU,Wholesale,35,127.5,4462.5
2024-08-22,Travel Duffel 30L,Asia,DTC,19,150.0,2850.0
2024-08-22,Travel Duffel 30L,Asia,Wholesale,30,127.5,3825.0
2024-08-22,Travel Duffel 45L,US,DTC,24,170.0,4080.0
2024-08-22,Travel Duffel 45L,US,Wholesale,37,144.5,5346.5
2024-08-22,Travel Duffel 45L,EU,DTC,23,170.0,3910.0
2024-08-22,Travel Duffel 45L,EU,Wholesale,27,144.5,3901.5
2024-08-22,Travel Duffel 45L,Asia,DTC,19,170.0,3230.0
2024-08-22,Travel Duffel 45L,Asia,Wholesale,28,144.5,4046.0
2024-08-22,Everyday Backpack 20L,US,DTC,19,180.0,3420.0
2024-08-22,Everyday Backpack 20L,US,Wholesale,42,153.0,6426.0
2024-08-22,Everyday Backpack 20L,EU,DTC,21,180.0,3780.0
2024-08-22,Everyday Backpack 20L,EU,Wholesale,32,153.0,4896.0
2024-08-22,Everyday Backpack 20L,Asia,DTC,15,180.0,2700.0
2024-08-22,Everyday Backpack 20L,Asia,Wholesale,30,153.0,4590.0
2024-08-22,Everyday Backpack 30L,US,DTC,19,200.0,3800.0
2024-08-22,Everyday Backpack 30L,US,Wholesale,34,170.0,5780.0
2024-08-22,Everyday Backpack 30L,EU,DTC,23,200.0,4600.0
2024-08-22,Everyday Backpack 30L,EU,Wholesale,32,170.0,5440.0
2024-08-22,Everyday Backpack 30L,Asia,DTC,22,200.0,4400.0
2024-08-22,Everyday Backpack 30L,Asia,Wholesale,36,170.0,6120.0
2024-08-22,Capture Clip v3,US,DTC,20,70.0,1400.0
2024-08-22,Capture Clip v3,US,Wholesale,35,59.5,2082.5
2024-08-22,Capture Clip v3,EU,DTC,30,70.0,2100.0
2024-08-22,Capture Clip v3,EU,Wholesale,35,59.5,2082.5
2024-08-22,Capture Clip v3,Asia,DTC,15,70.0,1050.0
2024-08-22,Capture Clip v3,Asia,Wholesale,26,59.5,1547.0
2024-08-22,Capture Clip Pro,US,DTC,19,90.0,1710.0
2024-08-22,Capture Clip Pro,US,Wholesale,27,76.5,2065.5
2024-08-22,Capture Clip Pro,EU,DTC,14,90.0,1260.0
2024-08-22,Capture Clip Pro,EU,Wholesale,34,76.5,2601.0
2024-08-22,Capture Clip Pro,Asia,DTC,20,90.0,1800.0
2024-08-22,Capture Clip Pro,Asia,Wholesale,19,76.5,1453.5
2024-08-22,Tech Pouch,US,DTC,16,60.0,960.0
2024-08-22,Tech Pouch,US,Wholesale,28,51.0,1428.0
2024-08-22,Tech Pouch,EU,DTC,13,60.0,780.0
2024-08-22,Tech Pouch,EU,Wholesale,30,51.0,1530.0
2024-08-22,Tech Pouch,Asia,DTC,17,60.0,1020.0
2024-08-22,Tech Pouch,Asia,Wholesale,32,51.0,1632.0
2024-08-22,Wash Pouch,US,DTC,13,65.0,845.0
2024-08-22,Wash Pouch,US,Wholesale,39,55.25,2154.75
2024-08-22,Wash Pouch,EU,DTC,21,65.0,1365.0
2024-08-22,Wash Pouch,EU,Wholesale,27,55.25,1491.75
2024-08-22,Wash Pouch,Asia,DTC,16,65.0,1040.0
2024-08-22,Wash Pouch,Asia,Wholesale,21,55.25,1160.25
2024-08-23,Travel Duffel 30L,US,DTC,14,150.0,2100.0
2024-08-23,Travel Duffel 30L,US,Wholesale,30,127.5,3825.0
2024-08-23,Travel Duffel 30L,EU,DTC,17,150.0,2550.0
2024-08-23,Travel Duffel 30L,EU,Wholesale,36,127.5,4590.0
2024-08-23,Travel Duffel 30L,Asia,DTC,19,150.0,2850.0
2024-08-23,Travel Duffel 30L,Asia,Wholesale,30,127.5,3825.0
2024-08-23,Travel Duffel 45L,US,DTC,17,170.0,2890.0
2024-08-23,Travel Duffel 45L,US,Wholesale,23,144.5,3323.5
2024-08-23,Travel Duffel 45L,EU,DTC,10,170.0,1700.0
2024-08-23,Travel Duffel 45L,EU,Wholesale,28,144.5,4046.0
2024-08-23,Travel Duffel 45L,Asia,DTC,15,170.0,2550.0
2024-08-23,Travel Duffel 45L,Asia,Wholesale,23,144.5,3323.5
2024-08-23,Everyday Backpack 20L,US,DTC,24,180.0,4320.0
2024-08-23,Everyday Backpack 20L,US,Wholesale,27,153.0,4131.0
2024-08-23,Everyday Backpack 20L,EU,DTC,18,180.0,3240.0
2024-08-23,Everyday Backpack 20L,EU,Wholesale,32,153.0,4896.0
2024-08-23,Everyday Backpack 20L,Asia,DTC,15,180.0,2700.0
2024-08-23,Everyday Backpack 20L,Asia,Wholesale,30,153.0,4590.0
2024-08-23,Everyday Backpack 30L,US,DTC,22,200.0,4400.0
2024-08-23,Everyday Backpack 30L,US,Wholesale,29,170.0,4930.0
2024-08-23,Everyday Backpack 30L,EU,DTC,23,200.0,4600.0
2024-08-23,Everyday Backpack 30L,EU,Wholesale,31,170.0,5270.0
2024-08-23,Everyday Backpack 30L,Asia,DTC,12,200.0,2400.0
2024-08-23,Everyday Backpack 30L,Asia,Wholesale,27,170.0,4590.0
2024-08-23,Capture Clip v3,US,DTC,16,70.0,1120.0
2024-08-23,Capture Clip v3,US,Wholesale,35,59.5,2082.5
2024-08-23,Capture Clip v3,EU,DTC,19,70.0,1330.0
2024-08-23,Capture Clip v3,EU,Wholesale,33,59.5,1963.5
2024-08-23,Capture Clip v3,Asia,DTC,20,70.0,1400.0
2024-08-23,Capture Clip v3,Asia,Wholesale,33,59.5,1963.5
2024-08-23,Capture Clip Pro,US,DTC,16,90.0,1440.0
2024-08-23,Capture Clip Pro,US,Wholesale,35,76.5,2677.5
2024-08-23,Capture Clip Pro,EU,DTC,16,90.0,1440.0
2024-08-23,Capture Clip Pro,EU,Wholesale,25,76.5,1912.5
2024-08-23,Capture Clip Pro,Asia,DTC,17,90.0,1530.0
2024-08-23,Capture Clip Pro,Asia,Wholesale,40,76.5,3060.0
2024-08-23,Tech Pouch,US,DTC,20,60.0,1200.0
2024-08-23,Tech Pouch,US,Wholesale,26,51.0,1326.0
2024-08-23,Tech Pouch,EU,DTC,18,60.0,1080.0
2024-08-23,Tech Pouch,EU,Wholesale,22,51.0,1122.0
2024-08-23,Tech Pouch,Asia,DTC,26,60.0,1560.0
2024-08-23,Tech Pouch,Asia,Wholesale,36,51.0,1836.0
2024-08-23,Wash Pouch,US,DTC,37,65.0,2405.0
2024-08-23,Wash Pouch,US,Wholesale,30,55.25,1657.5
2024-08-23,Wash Pouch,EU,DTC,18,65.0,1170.0
2024-08-23,Wash Pouch,EU,Wholesale,29,55.25,1602.25
2024-08-23,Wash Pouch,Asia,DTC,17,65.0,1105.0
2024-08-23,Wash Pouch,Asia,Wholesale,26,55.25,1436.5
2024-08-24,Travel Duffel 30L,US,DTC,17,150.0,2550.0
2024-08-24,Travel Duffel 30L,US,Wholesale,27,127.5,3442.5
2024-08-24,Travel Duffel 30L,EU,DTC,24,150.0,3600.0
2024-08-24,Travel Duffel 30L,EU,Wholesale,57,127.5,7267.5
2024-08-24,Travel Duffel 30L,Asia,DTC,14,150.0,2100.0
2024-08-24,Travel Duffel 30L,Asia,Wholesale,28,127.5,3570.0
2024-08-24,Travel Duffel 45L,US,DTC,20,170.0,3400.0
2024-08-24,Travel Duffel 45L,US,Wholesale,27,144.5,3901.5
2024-08-24,Travel Duffel 45L,EU,DTC,21,170.0,3570.0
2024-08-24,Travel Duffel 45L,EU,Wholesale,34,144.5,4913.0
2024-08-24,Travel Duffel 45L,Asia,DTC,24,170.0,4080.0
2024-08-24,Travel Duffel 45L,Asia,Wholesale,24,144.5,3468.0
2024-08-24,Everyday Backpack 20L,US,DTC,22,180.0,3960.0
2024-08-24,Everyday Backpack 20L,US,Wholesale,23,153.0,3519.0
2024-08-24,Everyday Backpack 20L,EU,DTC,15,180.0,2700.0
2024-08-24,Everyday Backpack 20L,EU,Wholesale,30,153.0,4590.0
2024-08-24,Everyday Backpack 20L,Asia,DTC,15,180.0,2700.0
2024-08-24,Everyday Backpack 20L,Asia,Wholesale,38,153.0,5814.0
2024-08-24,Everyday Backpack 30L,US,DTC,26,200.0,5200.0
2024-08-24,Everyday Backpack 30L,US,Wholesale,34,170.0,5780.0
2024-08-24,Everyday Backpack 30L,EU,DTC,19,200.0,3800.0
2024-08-24,Everyday Backpack 30L,EU,Wholesale,35,170.0,5950.0
2024-08-24,Everyday Backpack 30L,Asia,DTC,28,200.0,5600.0
2024-08-24,Everyday Backpack 30L,Asia,Wholesale,32,170.0,5440.0
2024-08-24,Capture Clip v3,US,DTC,19,70.0,1330.0
2024-08-24,Capture Clip v3,US,Wholesale,25,59.5,1487.5
2024-08-24,Capture Clip v3,EU,DTC,8,70.0,560.0
2024-08-24,Capture Clip v3,EU,Wholesale,27,59.5,1606.5
2024-08-24,Capture Clip v3,Asia,DTC,20,70.0,1400.0
2024-08-24,Capture Clip v3,Asia,Wholesale,36,59.5,2142.0
2024-08-24,Capture Clip Pro,US,DTC,11,90.0,990.0
2024-08-24,Capture Clip Pro,US,Wholesale,24,76.5,1836.0
